reference,transfer_to_source,status,payment_method_code,updated_at
phow-smil,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:21
ba0x-5c62,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:22
z8yk-zddq,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:22
ymnm-b972,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:22
wdy5-4plv,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:22
y1oy-0utg,False,canceled,yemekpay_creditcard,2024-05-04 12:22:24
txl7-8uhx,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:25
d060-wec1,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:25
bons-8d05,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:27
lce5-nncz,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:22:27
wljy-2vg9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:28
cwxs-4sn1,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:30
ltno-wqel,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:30
ttda-m1sd,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:31
p2bj-3w4b,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:31
xgex-1jb3,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:22:33
g90j-06jw,False,canceled,yemekpay_creditcard,2024-05-04 12:22:34
lygz-aod1,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:22:42
oz8u-eduo,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:22:42
s872-p4r8,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:43
kcxb-vtb8,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:43
gj02-nehs,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:44
sq85-v45i,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:44
z69z-m6uw,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:44
kkx7-dtkk,False,canceled,yemekpay_creditcard,2024-05-04 12:22:46
j1r1-sjzb,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:46
fdw9-cod3,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:22:48
omqk-q5er,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:49
brrc-vlzf,False,canceled,yemekpay_creditcard,2024-05-04 12:22:53
r9da-koa5,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:56
bh10-sfhh,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:22:58
eb8d-z030,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:22:59
jhix-3pg4,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:22:59
k45o-bsnu,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:34
ij9d-bh3e,False,canceled,yemekpay_creditcard,2024-05-04 12:23:35
mw1r-qxle,False,canceled,yemekpay_creditcard,2024-05-04 12:23:35
ttx5-vlno,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:35
n09t-iv8o,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:35
o8n5-qxb9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:35
mh52-6l2k,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:35
g708-8yrn,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:23:35
pwht-w1oh,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:23:35
phqv-wecc,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:36
b0o7-sdum,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:36
d6d9-alu8,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:36
e97t-dl2b,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:36
u3l5-7oe9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:36
hbty-0wz3,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:36
tj16-pzgv,False,canceled,yemekpay_creditcard,2024-05-04 12:23:37
dyqs-tqvj,False,canceled,yemekpay_creditcard,2024-05-04 12:23:37
r3d3-1yv3,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:38
edk9-jyjb,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:38
ab3x-dtnk,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:38
s42l-hmcx,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:38
m6n8-2a3y,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:39
uu7f-kdb7,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:39
xghk-les4,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:23:46
xghk-h679,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:23:46
kqfe-3j1p,False,canceled,yemekpay_creditcard,2024-05-04 12:23:48
uge0-ogy2,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:23:48
f7ls-x794,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:23:52
r8dz-b90x,False,partially_refunded_to_wallet,yemekpay_creditcard,2024-05-04 12:23:52
eoip-kvra,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:56
u1ye-80qx,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:56
czv5-zkm0,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:57
mh7r-s43h,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:57
ak90-nbgh,False,canceled,yemekpay_creditcard,2024-05-04 12:23:58
rvod-e1pz,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:58
qbq4-rkvt,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:58
x3jq-7wsu,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:23:59
qwr0-fk11,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:24:00
ea1e-y8ij,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:24:00
qj4q-4chm,False,canceled,yemekpay_creditcard,2024-05-04 12:24:01
atyf-c5rv,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:24:01
xo07-zm7y,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:24:01
p2os-y7l5,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:24:04
ttda-kneb,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:24:04
nbuu-tob1,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:24:04
ao6h-w1ic,False,canceled,yemekpay_creditcard,2024-05-04 12:24:06
kjzp-uvs6,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:24:09
by70-nmcu,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:24:11
rjac-s6dc,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:24:11
v8ps-83he,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:24:42
p8gt-fr56,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:24:45
yuct-7f3r,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:24:46
xu4n-k29s,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:24:48
lr88-u98m,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:24:50
zqz9-u9bk,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:24:50
o1pi-49i8,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:24:51
fhcq-k819,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:24:51
wbix-xv8s,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:24:52
d7fr-7rm8,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:24:54
t7ld-2eku,False,canceled,yemekpay_creditcard,2024-05-04 12:25:03
x4ju-4fm6,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:25:10
s0wp-2ozn,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:25:14
nxqy-gg1p,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:25:35
hku0-7zdh,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:25:36
fw7z-ho2w,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:25:36
au0u-l5xy,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:25:36
ojuf-d31i,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:25:37
hnsf-sz3l,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:25:38
lu1m-gqqh,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:25:38
tkrc-a1x2,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:25:38
nxqy-0uv6,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:25:50
x8ek-a7pl,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:25:57
pnu2-0av3,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:25:59
aumk-ndqy,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:26:01
bam5-s4oo,False,canceled,yemekpay_creditcard,2024-05-04 12:26:08
zrc5-ofo1,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:26:39
iq0f-05fr,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:26:40
c9ti-1d3a,False,canceled,yemekpay_creditcard,2024-05-04 12:26:41
hle6-t6v4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:26:41
y39f-rj16,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:26:42
dc77-mt6g,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:26:43
n231-8wn9,False,canceled,yemekpay_creditcard,2024-05-04 12:26:50
eqr5-owi6,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:26:58
pct7-dx3j,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:27:00
lom1-jz0d,False,canceled,yemekpay_creditcard,2024-05-04 12:27:04
mz8s-7mut,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:27:04
oqiu-i8tg,False,partially_refunded_to_wallet,yemekpay_creditcard,2024-05-04 12:27:04
i5tl-ghwy,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:27:10
pqh9-j25r,False,partially_refunded_to_wallet,yemekpay_creditcard,2024-05-04 12:27:10
cjl7-3av0,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:27:11
qads-sabt,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:27:13
n0xr-tmx9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:27:14
rexh-ed11,False,canceled,yemekpay_creditcard,2024-05-04 12:27:19
i3ta-mar7,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:27:20
qhyu-q66h,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:27:30
monn-324v,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:27:45
nhwm-e1e6,False,canceled,yemekpay_creditcard,2024-05-04 12:27:50
f0hj-gnag,False,canceled,yemekpay_creditcard,2024-05-04 12:27:56
qqr2-jqe9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:27:58
h962-7bib,False,canceled,yemekpay_creditcard,2024-05-04 12:28:04
whi1-k9pf,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:28:05
e70q-7emp,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:28:05
ss3p-yb31,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:28:05
xma7-xmb5,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:28:06
k1fz-kk9e,False,partially_refunded_to_wallet,yemekpay_creditcard,2024-05-04 12:28:06
todg-qls2,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:28:09
akmq-2zei,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:28:10
geg8-f21r,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:28:11
wwba-lbqk,False,canceled,yemekpay_creditcard,2024-05-04 12:28:12
u8j9-ja2a,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:28:28
jnaq-eic7,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:28:29
htzw-jp7d,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:28:35
u9e2-j715,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:29:18
we9u-tfgw,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:29:23
fgtg-hzxt,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:29:24
i03o-94rs,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:29:25
oqp8-f9rl,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:29:27
a9u3-up9l,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:29:29
qmzl-n07w,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:29:38
mwnr-0qm9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:29:59
kyu9-kqyx,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:31:14
wdki-w3vl,False,canceled,yemekpay_creditcard,2024-05-04 12:31:15
uk6h-jyw0,False,canceled,yemekpay_creditcard,2024-05-04 12:31:16
eiqb-wo4p,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:31:27
cc4u-w7zi,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:31:33
d3za-yq8i,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:31:37
lccp-6uvt,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:32:04
kzkb-5dmz,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:32:04
piw2-c1kn,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:32:16
t65w-b6b0,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:32:19
r217-vopq,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:32:51
ofqc-gz55,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:32:52
vz99-mjxc,False,canceled,yemekpay_creditcard,2024-05-04 12:33:01
k9ju-kb8j,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:33:04
j3qq-vmgr,False,canceled,yemekpay_creditcard,2024-05-04 12:33:11
sm62-mgvi,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:33:11
rnjx-jh9o,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:33:12
etta-wab0,False,canceled,yemekpay_creditcard,2024-05-04 12:33:20
j8ro-rymd,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:33:27
o5bg-u27w,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:33:28
u82f-66d9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:33:35
ovjj-c27t,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:33:36
ckgq-p8hb,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:33:38
hcgr-tomq,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:33:40
vkoc-a0vg,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:33:45
n03x-trnv,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:33:54
poni-b9vq,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:34:00
d93j-s6pe,False,canceled,yemekpay_creditcard,2024-05-04 12:34:02
cpss-tiyp,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:34:02
m23n-7w2i,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:34:13
uckz-h2v3,False,canceled,yemekpay_creditcard,2024-05-04 12:34:18
xxdt-ygyx,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:34:20
rlma-f5d7,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:34:24
t0po-218l,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:34:39
j9y5-59n4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:34:47
hnsf-rvfj,False,canceled,yemekpay_creditcard,2024-05-04 12:34:53
iopf-ulg7,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:34:58
x9nd-4khu,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:35:03
f8ba-9k11,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:35:06
d3zz-r3dy,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:35:10
qcu4-d0kf,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:35:28
f4dx-7jf5,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:35:31
uspy-5te9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:35:47
q7fu-cxwi,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:35:53
lhpo-2f8b,False,canceled,yemekpay_creditcard,2024-05-04 12:36:16
j1rs-xjq9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:37:11
o7jy-4i4x,False,canceled,yemekpay_creditcard,2024-05-04 12:37:24
xzym-hdyq,False,canceled,yemekpay_creditcard,2024-05-04 12:37:36
nimy-jmkv,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:37:38
gqqg-ldsa,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:37:47
zrf7-tg1f,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:38:43
mlrn-0hkp,False,canceled,yemekpay_creditcard,2024-05-04 12:38:56
molr-u713,False,canceled,yemekpay_creditcard,2024-05-04 12:39:11
xghk-s6jr,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:39:45
lhuz-xlz8,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:40:09
oy2m-wi1m,False,canceled,yemekpay_creditcard,2024-05-04 12:40:20
wmi1-wnao,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:40:20
tthe-6gv7,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:40:32
paeg-j4r6,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:40:45
wz38-19pm,False,canceled,yemekpay_creditcard,2024-05-04 12:42:22
nh5d-xpku,False,canceled,yemekpay_creditcard,2024-05-04 12:42:41
rq80-glcr,False,canceled,yemekpay_creditcard,2024-05-04 12:42:43
csx1-j39h,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:43:27
rq66-qu84,False,canceled,yemekpay_creditcard,2024-05-04 12:43:49
y4bv-6w6i,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:44:14
zepx-mrqw,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:44:43
uy0v-suvd,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 12:45:06
z92o-4tm0,False,canceled,yemekpay_creditcard,2024-05-04 12:45:20
e25i-pna9,False,canceled,yemekpay_creditcard,2024-05-04 12:46:40
ikg1-q2cq,False,canceled,craftgate_edenred,2024-05-04 12:46:47
axeo-gfy2,False,canceled,yemekpay_creditcard,2024-05-04 12:47:09
xhvx-ko08,False,canceled,yemekpay_creditcard,2024-05-04 12:49:00
bwme-py57,False,canceled,yemekpay_creditcard,2024-05-04 12:50:08
ijr4-h7fl,False,canceled,yemekpay_creditcard,2024-05-04 12:50:13
apl5-dmng,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:50:14
gveh-eddv,False,canceled,yemekpay_creditcard,2024-05-04 12:50:25
jkcp-0gtx,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:50:33
wguk-wc0j,False,canceled,yemekpay_creditcard,2024-05-04 12:50:40
i0qw-ben6,False,canceled,yemekpay_creditcard,2024-05-04 12:50:56
tj16-i9p0,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:51:03
sh9g-g80o,False,canceled,yemekpay_creditcard,2024-05-04 12:52:45
r0ie-0hyl,False,canceled,yemekpay_creditcard,2024-05-04 12:53:29
tmfj-2gmi,False,canceled,yemekpay_creditcard,2024-05-04 12:54:26
xghk-htdb,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:54:30
jt35-9jej,False,canceled,yemekpay_creditcard,2024-05-04 12:54:34
a9u3-63hs,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:54:44
um8n-vus6,False,canceled,yemekpay_creditcard,2024-05-04 12:55:31
ow5z-u8ez,False,canceled,yemekpay_creditcard,2024-05-04 12:56:12
ow5z-4b65,False,canceled,yemekpay_creditcard,2024-05-04 12:56:19
j0o0-romt,False,canceled,yemekpay_creditcard,2024-05-04 12:56:22
yn2x-q8t0,False,canceled,yemekpay_creditcard,2024-05-04 12:56:22
gxaj-nb9u,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:57:10
us37-7c3u,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:58:05
ng5r-b196,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:58:07
aris-4um4,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 12:58:10
fx1u-oosw,False,canceled,yemekpay_creditcard,2024-05-04 12:58:28
wdxj-hmn3,False,canceled,yemekpay_creditcard,2024-05-04 12:58:36
yh1v-d6fo,False,canceled,yemekpay_creditcard,2024-05-04 12:59:17
ciuo-ob85,False,canceled,yemekpay_creditcard,2024-05-04 13:00:33
oqwx-d4ps,False,canceled,yemekpay_creditcard,2024-05-04 13:01:57
hxf7-dx78,False,canceled,yemekpay_creditcard,2024-05-04 13:02:00
a7xe-33ws,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 13:02:14
fh1y-f0g9,False,canceled,yemekpay_creditcard,2024-05-04 13:02:37
g9h0-t361,False,canceled,yemekpay_creditcard,2024-05-04 13:02:37
