reference,transfer_to_source,status,payment_method_code,updated_at
rp5d-0cbw,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 18:58:57
sfe2-d3eu,False,canceled,yemekpay_creditcard,2024-05-05 18:59:03
jnvy-zzwc,False,canceled,yemekpay_creditcard,2024-05-05 18:59:04
tnrv-nrf6,False,canceled,yemekpay_creditcard,2024-05-05 18:59:12
olzp-48ox,False,canceled,yemekpay_creditcard,2024-05-05 18:59:14
sfe2-7kan,False,canceled,yemekpay_creditcard,2024-05-05 18:59:18
bq45-0iux,False,canceled,yemekpay_creditcard,2024-05-05 18:59:21
bzzj-jbc6,False,canceled,yemekpay_creditcard,2024-05-05 18:59:22
ka70-rjsj,False,canceled,yemekpay_creditcard,2024-05-05 18:59:23
hnux-aa8i,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 18:59:27
yuct-68v1,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 18:59:27
y85e-wtsc,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 18:59:27
grrj-rjeh,False,canceled,yemekpay_creditcard,2024-05-05 18:59:35
m6h3-oft4,False,canceled,yemekpay_creditcard,2024-05-05 18:59:38
q88x-9dk8,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 18:59:57
j156-0ss3,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 18:59:57
s2io-w9b8,False,canceled,yemekpay_creditcard,2024-05-05 19:00:05
ya26-p7o4,False,canceled,yemekpay_creditcard,2024-05-05 19:00:07
z0wy-gb3z,False,canceled,yemekpay_creditcard,2024-05-05 19:00:07
l9vz-whyd,False,canceled,yemekpay_creditcard,2024-05-05 19:00:10
kyvn-7tdo,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:00:27
gdjb-771q,False,canceled,yemekpay_creditcard,2024-05-05 19:00:28
o1d5-6o9i,False,canceled,yemekpay_creditcard,2024-05-05 19:00:29
t1gz-rqfs,False,canceled,yemekpay_creditcard,2024-05-05 19:00:33
m698-sih9,False,canceled,yemekpay_creditcard,2024-05-05 19:00:34
zeon-1a57,False,canceled,yemekpay_creditcard,2024-05-05 19:00:36
p2c0-rds0,False,canceled,yemekpay_creditcard,2024-05-05 19:00:39
q6gk-txq3,False,canceled,yemekpay_creditcard,2024-05-05 19:00:43
uu7i-xmrh,False,canceled,yemekpay_creditcard,2024-05-05 19:00:43
zvg7-pk24,False,canceled,yemekpay_creditcard,2024-05-05 19:00:54
qr7v-8nm0,False,canceled,yemekpay_creditcard,2024-05-05 19:01:06
iy81-obl6,False,canceled,craftgate_edenred,2024-05-05 19:01:06
krhj-pdc5,False,canceled_to_wallet,balance,2024-05-05 19:01:11
z16b-n915,False,canceled,yemekpay_creditcard,2024-05-05 19:01:12
leat-7v2h,False,canceled,yemekpay_creditcard,2024-05-05 19:01:19
sxsk-jtk0,False,canceled,yemekpay_creditcard,2024-05-05 19:01:25
cvl5-3hf5,False,canceled,yemekpay_creditcard,2024-05-05 19:01:27
qtdw-4gp9,False,canceled,yemekpay_creditcard,2024-05-05 19:01:28
ur1e-2fsd,False,canceled,yemekpay_creditcard,2024-05-05 19:01:33
dnov-kai2,False,canceled,yemekpay_creditcard,2024-05-05 19:01:35
y8gm-pirj,False,canceled,yemekpay_creditcard,2024-05-05 19:01:38
qnnj-5qzv,False,canceled,yemekpay_creditcard,2024-05-05 19:01:40
ekzc-pdjo,False,canceled,yemekpay_creditcard,2024-05-05 19:01:57
as2w-to50,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:01:57
e0h4-xnna,False,canceled,yemekpay_creditcard,2024-05-05 19:02:00
ktq6-umka,False,canceled,yemekpay_creditcard,2024-05-05 19:02:04
c0gk-5ljo,False,canceled,yemekpay_creditcard,2024-05-05 19:02:05
gvy0-pftd,False,canceled,yemekpay_creditcard,2024-05-05 19:02:07
e1rs-6rnz,False,canceled,yemekpay_creditcard,2024-05-05 19:02:08
r2om-a5pu,False,canceled,yemekpay_creditcard,2024-05-05 19:02:09
w25v-xdv0,False,canceled,yemekpay_creditcard,2024-05-05 19:02:25
rltu-mvpo,False,canceled,yemekpay_creditcard,2024-05-05 19:02:26
k9ju-yvzn,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:02:27
xeui-566p,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:02:27
dibi-w8j8,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:02:27
jnvy-ul5c,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:02:27
bimj-r2ub,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:02:27
w9id-842k,False,canceled,yemekpay_creditcard,2024-05-05 19:02:34
y8gm-sfse,False,canceled,yemekpay_creditcard,2024-05-05 19:02:37
bxzf-iksh,False,canceled,yemekpay_creditcard,2024-05-05 19:02:45
cuys-woab,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:02:57
k1xf-s8jp,False,canceled,yemekpay_creditcard,2024-05-05 19:03:02
ojqj-v695,False,canceled,yemekpay_creditcard,2024-05-05 19:03:04
nuvx-qo6y,False,canceled,yemekpay_creditcard,2024-05-05 19:03:04
unoi-rpia,False,canceled,yemekpay_creditcard,2024-05-05 19:03:05
gyg6-vloi,False,canceled,yemekpay_creditcard,2024-05-05 19:03:14
vyn4-6a51,False,canceled,yemekpay_creditcard,2024-05-05 19:03:14
cmh2-mydd,False,canceled,yemekpay_creditcard,2024-05-05 19:03:24
uxgq-3rgf,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:03:27
wjky-r2ro,False,canceled,yemekpay_creditcard,2024-05-05 19:03:29
jf7v-57lk,False,canceled,yemekpay_creditcard,2024-05-05 19:03:32
qvhh-weil,False,canceled,yemekpay_creditcard,2024-05-05 19:03:32
hzpn-x4mc,False,canceled,yemekpay_creditcard,2024-05-05 19:03:34
iqpz-ldpn,False,canceled,yemekpay_creditcard,2024-05-05 19:03:37
bir6-jfnx,False,canceled,yemekpay_creditcard,2024-05-05 19:03:38
n7hw-d2xz,False,canceled,yemekpay_creditcard,2024-05-05 19:03:40
xrsr-w5jj,False,canceled,yemekpay_creditcard,2024-05-05 19:03:42
sltj-eml4,False,canceled,yemekpay_creditcard,2024-05-05 19:03:43
sb6i-hbqt,False,canceled,yemekpay_creditcard,2024-05-05 19:03:45
fexw-qemt,False,canceled,yemekpay_creditcard,2024-05-05 19:03:48
ftnd-hpmt,False,canceled,yemekpay_creditcard,2024-05-05 19:03:48
jkox-bg6h,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:03:57
ur1e-44bn,False,canceled,yemekpay_creditcard,2024-05-05 19:03:59
tezp-04d3,False,canceled,yemekpay_creditcard,2024-05-05 19:04:16
bpp9-gwso,False,canceled,yemekpay_creditcard,2024-05-05 19:04:21
srmm-pn2b,False,canceled,yemekpay_creditcard,2024-05-05 19:04:21
q6cn-v23f,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:04:27
xgex-7wln,False,canceled,yemekpay_creditcard,2024-05-05 19:04:30
vjgl-9kc6,False,canceled,craftgate_edenred,2024-05-05 19:04:34
sl54-vwhu,False,canceled,yemekpay_creditcard,2024-05-05 19:04:39
dlg1-xjzp,False,canceled,yemekpay_creditcard,2024-05-05 19:04:50
incm-4byf,False,canceled,yemekpay_creditcard,2024-05-05 19:04:51
kzkb-31by,False,canceled,yemekpay_creditcard,2024-05-05 19:04:56
wlnu-h1o8,False,canceled,yemekpay_creditcard,2024-05-05 19:05:00
dof8-difv,False,canceled,yemekpay_creditcard,2024-05-05 19:05:01
j0o0-2o91,False,canceled,yemekpay_creditcard,2024-05-05 19:05:04
rt0y-onoi,False,canceled,yemekpay_creditcard,2024-05-05 19:05:08
hnux-uzvb,False,canceled,yemekpay_creditcard,2024-05-05 19:05:11
i2vg-xdq3,False,canceled,yemekpay_creditcard,2024-05-05 19:05:13
qt34-0jyj,False,canceled,yemekpay_creditcard,2024-05-05 19:05:26
inns-rpw0,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:05:27
ocam-8dbd,False,canceled,yemekpay_creditcard,2024-05-05 19:05:33
st44-06pd,False,canceled,yemekpay_creditcard,2024-05-05 19:05:34
nx2s-zt0g,False,canceled,yemekpay_creditcard,2024-05-05 19:05:37
ea1e-fj88,False,canceled,yemekpay_creditcard,2024-05-05 19:05:44
z9lg-zh7q,False,canceled,yemekpay_creditcard,2024-05-05 19:05:49
ijy6-01x3,False,canceled,yemekpay_creditcard,2024-05-05 19:05:50
conk-id8w,False,canceled,yemekpay_creditcard,2024-05-05 19:05:56
p1jx-r23r,False,canceled,yemekpay_creditcard,2024-05-05 19:05:57
v6rf-w9u0,False,canceled,yemekpay_creditcard,2024-05-05 19:05:57
eu6v-ni1m,False,canceled,yemekpay_creditcard,2024-05-05 19:06:01
xa0h-wb00,False,canceled,yemekpay_creditcard,2024-05-05 19:06:03
k065-bkg5,False,canceled,yemekpay_creditcard,2024-05-05 19:06:03
aa23-pczs,False,canceled_to_wallet,balance,2024-05-05 19:06:06
uj6w-n7tx,False,canceled,yemekpay_creditcard,2024-05-05 19:06:13
q763-f9l1,False,canceled,yemekpay_creditcard,2024-05-05 19:06:13
dq71-05vq,False,canceled,yemekpay_creditcard,2024-05-05 19:06:21
tj97-6bsk,False,canceled,yemekpay_creditcard,2024-05-05 19:06:24
drmu-0i95,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:06:27
qt34-s9gl,False,canceled,yemekpay_creditcard,2024-05-05 19:06:32
wkd6-445m,False,canceled,yemekpay_creditcard,2024-05-05 19:06:39
c4rh-2xnv,False,canceled,yemekpay_creditcard,2024-05-05 19:06:49
s4a7-0rmx,False,canceled,yemekpay_creditcard,2024-05-05 19:06:53
s1e7-8vgw,False,canceled,yemekpay_creditcard,2024-05-05 19:06:54
hi6t-xnp4,False,canceled,yemekpay_creditcard,2024-05-05 19:06:58
pab6-f70r,False,canceled,yemekpay_creditcard,2024-05-05 19:06:59
f199-qfg5,False,canceled,yemekpay_creditcard,2024-05-05 19:07:01
tutn-jhyo,False,canceled,yemekpay_creditcard,2024-05-05 19:07:02
w5z3-d805,False,canceled,yemekpay_creditcard,2024-05-05 19:07:04
ir0c-599u,False,canceled,yemekpay_creditcard,2024-05-05 19:07:11
q8zu-4qfo,False,canceled,yemekpay_creditcard,2024-05-05 19:07:11
pzgr-egkj,False,canceled,yemekpay_creditcard,2024-05-05 19:07:17
irna-j3jr,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:07:27
s0kb-82ae,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:07:27
pv9o-bd6t,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:07:27
flx8-8dm1,False,canceled,yemekpay_creditcard,2024-05-05 19:07:31
v2mq-aoq4,False,canceled,yemekpay_creditcard,2024-05-05 19:07:39
o82s-yieg,False,canceled,yemekpay_creditcard,2024-05-05 19:07:40
sd90-vp2n,False,canceled,yemekpay_creditcard,2024-05-05 19:07:42
hlca-2fm0,False,canceled,yemekpay_creditcard,2024-05-05 19:07:47
wu0l-1g50,False,canceled,yemekpay_creditcard,2024-05-05 19:07:51
lt6g-wq4s,False,canceled,yemekpay_creditcard,2024-05-05 19:07:55
ecoo-6bkq,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:07:57
tmp6-a3sx,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:07:57
epan-538n,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:07:57
e67a-mi9f,False,canceled,yemekpay_creditcard,2024-05-05 19:08:02
wwug-h2y8,False,canceled,yemekpay_creditcard,2024-05-05 19:08:05
wa35-f5ts,False,canceled,yemekpay_creditcard,2024-05-05 19:08:13
cjl7-a5wo,False,canceled,yemekpay_creditcard,2024-05-05 19:08:14
fq9e-vkua,False,canceled,yemekpay_creditcard,2024-05-05 19:08:16
r8z4-dzy9,False,canceled,yemekpay_creditcard,2024-05-05 19:08:18
zxtf-bbzg,False,canceled,yemekpay_creditcard,2024-05-05 19:08:27
shfa-mhgk,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:08:27
w99s-ruf5,False,canceled,yemekpay_creditcard,2024-05-05 19:08:29
zzb4-wngx,False,canceled,yemekpay_creditcard,2024-05-05 19:08:33
gq48-g8ny,False,canceled,yemekpay_creditcard,2024-05-05 19:08:39
vs1c-iakt,False,canceled,yemekpay_creditcard,2024-05-05 19:08:40
pf5r-665h,False,canceled,yemekpay_creditcard,2024-05-05 19:08:42
qlxl-w72i,False,canceled,yemekpay_creditcard,2024-05-05 19:08:44
bmdx-vfw7,False,canceled,yemekpay_creditcard,2024-05-05 19:08:47
gpv5-dk1x,False,canceled,yemekpay_creditcard,2024-05-05 19:08:49
s4kg-duxl,False,canceled,yemekpay_creditcard,2024-05-05 19:08:54
kek0-ocyl,False,canceled,yemekpay_creditcard,2024-05-05 19:08:56
b5y4-4o5p,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:08:57
cp57-wtly,False,canceled,yemekpay_creditcard,2024-05-05 19:08:59
hbuy-t4sn,False,canceled,yemekpay_creditcard,2024-05-05 19:09:01
ijr4-zs8p,False,canceled,yemekpay_creditcard,2024-05-05 19:09:02
q4sz-lhj3,False,canceled,yemekpay_creditcard,2024-05-05 19:09:03
pqf0-vo0q,False,canceled,yemekpay_creditcard,2024-05-05 19:09:07
jl4o-17pw,False,canceled,yemekpay_creditcard,2024-05-05 19:09:09
yrru-d4ld,False,canceled,yemekpay_creditcard,2024-05-05 19:09:10
l1ol-sbv4,False,canceled,yemekpay_creditcard,2024-05-05 19:09:10
ug0p-j0wp,False,canceled,yemekpay_creditcard,2024-05-05 19:09:12
coi7-t3no,False,canceled,yemekpay_creditcard,2024-05-05 19:09:16
ix66-xkfg,False,canceled,yemekpay_creditcard,2024-05-05 19:09:17
luu7-pcvw,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:09:27
ef5m-8ixz,False,canceled,yemekpay_creditcard,2024-05-05 19:09:33
hl0i-j69k,False,canceled,yemekpay_creditcard,2024-05-05 19:09:52
opbq-1emm,False,canceled,craftgate_edenred,2024-05-05 19:09:53
b6dy-nhg7,False,canceled,yemekpay_creditcard,2024-05-05 19:10:02
h1m5-m5km,False,canceled,yemekpay_creditcard,2024-05-05 19:10:07
d6jl-jkqv,False,canceled,yemekpay_creditcard,2024-05-05 19:10:07
kleo-jkgi,False,canceled,yemekpay_creditcard,2024-05-05 19:10:19
q515-byj2,False,canceled,yemekpay_creditcard,2024-05-05 19:10:26
sq85-lhiu,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:10:27
ciaq-gjtf,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:10:27
k5lu-09wd,False,canceled,yemekpay_creditcard,2024-05-05 19:10:37
inei-x0by,False,canceled,yemekpay_creditcard,2024-05-05 19:10:41
clog-wtx5,False,canceled,yemekpay_creditcard,2024-05-05 19:10:41
pi3o-oms3,False,canceled,yemekpay_creditcard,2024-05-05 19:10:45
sjdf-rni5,False,canceled,yemekpay_creditcard,2024-05-05 19:10:55
knhk-rpho,False,canceled,yemekpay_creditcard,2024-05-05 19:10:56
n1q5-005r,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:10:57
wwug-pa1d,False,canceled,yemekpay_creditcard,2024-05-05 19:10:58
vmfn-967o,False,canceled,craftgate_edenred,2024-05-05 19:11:01
m26d-mi9q,False,canceled,yemekpay_creditcard,2024-05-05 19:11:02
gwr1-u995,False,canceled,yemekpay_creditcard,2024-05-05 19:11:03
r4qv-im4y,False,canceled,yemekpay_creditcard,2024-05-05 19:11:09
n118-fsvc,False,canceled,yemekpay_creditcard,2024-05-05 19:11:19
tdvl-a5we,False,canceled,yemekpay_creditcard,2024-05-05 19:11:20
z4b5-pi5u,False,canceled,yemekpay_creditcard,2024-05-05 19:11:20
vx3d-bbgj,False,canceled,yemekpay_creditcard,2024-05-05 19:11:26
kteh-r5hd,False,canceled,yemekpay_creditcard,2024-05-05 19:11:26
ntvx-61xj,False,canceled,yemekpay_creditcard,2024-05-05 19:11:27
yx29-7ka7,False,canceled,yemekpay_creditcard,2024-05-05 19:11:27
dz6z-iudd,False,canceled,yemekpay_creditcard,2024-05-05 19:11:33
ie0u-elan,False,canceled,yemekpay_creditcard,2024-05-05 19:11:34
lcb6-f08t,False,canceled,yemekpay_creditcard,2024-05-05 19:11:39
n5o0-6leh,False,canceled,craftgate_edenred,2024-05-05 19:11:40
lyky-jwar,False,canceled,yemekpay_creditcard,2024-05-05 19:11:44
yna5-h4w5,False,canceled,yemekpay_creditcard,2024-05-05 19:11:50
t7a7-04s1,False,canceled,yemekpay_creditcard,2024-05-05 19:11:54
t6it-gbms,False,canceled,yemekpay_creditcard,2024-05-05 19:11:55
vj0c-h1a1,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:11:57
hnrd-uh5w,False,canceled,yemekpay_creditcard,2024-05-05 19:12:01
zg5v-b6js,False,canceled,yemekpay_creditcard,2024-05-05 19:12:07
r273-0zet,False,canceled,yemekpay_creditcard,2024-05-05 19:12:13
fuga-wtsl,False,canceled,yemekpay_creditcard,2024-05-05 19:12:27
y0n2-6xyp,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:12:27
jh2w-l4ds,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:12:27
d2uu-u161,False,canceled,yemekpay_creditcard,2024-05-05 19:12:34
q3l1-o9wl,False,canceled,yemekpay_creditcard,2024-05-05 19:12:36
fvag-7q6y,False,canceled,yemekpay_creditcard,2024-05-05 19:12:37
we81-ubed,False,canceled,yemekpay_creditcard,2024-05-05 19:12:45
wpzv-kkbo,False,canceled,yemekpay_creditcard,2024-05-05 19:12:49
rjhr-mxu9,False,canceled,yemekpay_creditcard,2024-05-05 19:12:50
s1e7-qlfd,False,canceled,yemekpay_creditcard,2024-05-05 19:12:51
m71s-19mc,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:12:57
c5ff-jlcn,False,canceled,yemekpay_creditcard,2024-05-05 19:13:00
qaaa-a6x4,False,canceled,yemekpay_creditcard,2024-05-05 19:13:01
poub-64d7,False,canceled,yemekpay_creditcard,2024-05-05 19:13:05
mlrn-i3lt,False,canceled,yemekpay_creditcard,2024-05-05 19:13:16
sxvn-jnip,False,canceled,yemekpay_creditcard,2024-05-05 19:13:25
db4j-zgcv,False,canceled,yemekpay_creditcard,2024-05-05 19:13:26
bkcz-1hw5,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:13:27
bh5y-45nb,False,partially_refunded_to_wallet,balance,2024-05-05 19:13:27
gdmg-o0p8,False,canceled,yemekpay_creditcard,2024-05-05 19:13:36
wxh1-xd9v,False,canceled,yemekpay_creditcard,2024-05-05 19:13:41
eskw-mob1,False,canceled,yemekpay_creditcard,2024-05-05 19:13:43
vxqj-il4c,False,canceled,yemekpay_creditcard,2024-05-05 19:13:48
q04k-8lw5,False,canceled,yemekpay_creditcard,2024-05-05 19:13:50
zg5v-0vi9,False,canceled,yemekpay_creditcard,2024-05-05 19:13:54
vbf3-ma9s,False,canceled_to_wallet,balance,2024-05-05 19:13:57
ea1e-19jh,False,canceled,yemekpay_creditcard,2024-05-05 19:13:58
hhwj-0nqd,False,canceled,yemekpay_creditcard,2024-05-05 19:14:02
p96r-y7pk,False,canceled,yemekpay_creditcard,2024-05-05 19:14:06
mlrn-adzx,False,canceled,yemekpay_creditcard,2024-05-05 19:14:10
x7i0-73vt,False,canceled,yemekpay_creditcard,2024-05-05 19:14:12
lblk-7wce,False,canceled,yemekpay_creditcard,2024-05-05 19:14:13
y4gc-en6t,False,canceled,yemekpay_creditcard,2024-05-05 19:14:18
if4l-3n76,False,canceled,yemekpay_creditcard,2024-05-05 19:14:24
tjh5-0cea,False,canceled,yemekpay_creditcard,2024-05-05 19:14:27
jnvy-z18b,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:14:27
g94g-pcwl,False,canceled,yemekpay_creditcard,2024-05-05 19:14:29
fuxv-ece5,False,canceled,yemekpay_creditcard,2024-05-05 19:14:30
wu30-m28x,False,canceled,yemekpay_creditcard,2024-05-05 19:14:37
wu30-8fae,False,canceled,yemekpay_creditcard,2024-05-05 19:14:52
jn6g-9s6s,False,canceled,yemekpay_creditcard,2024-05-05 19:14:52
s5we-63nd,False,canceled,yemekpay_creditcard,2024-05-05 19:15:01
ap6v-4exs,False,canceled,yemekpay_creditcard,2024-05-05 19:15:08
h576-fp7q,False,canceled,yemekpay_creditcard,2024-05-05 19:15:11
lh76-aaja,False,canceled,yemekpay_creditcard,2024-05-05 19:15:20
pnaq-45h5,False,canceled,yemekpay_creditcard,2024-05-05 19:15:21
fw9n-90cu,False,canceled,yemekpay_creditcard,2024-05-05 19:15:25
sqh7-w8uh,False,canceled,yemekpay_creditcard,2024-05-05 19:15:25
ac2i-x51k,False,canceled,yemekpay_creditcard,2024-05-05 19:15:36
ysar-mrw4,False,canceled,yemekpay_creditcard,2024-05-05 19:15:41
lhuz-6t9c,False,canceled,yemekpay_creditcard,2024-05-05 19:15:46
pv5t-5bp8,False,canceled,craftgate_edenred,2024-05-05 19:15:52
jmg2-ver1,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:15:57
gqfa-9pfb,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:15:57
y8gm-86i3,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:15:57
aehq-5vvz,False,canceled,yemekpay_creditcard,2024-05-05 19:15:58
xlkf-wqab,False,canceled,yemekpay_creditcard,2024-05-05 19:16:03
p4cs-17y7,False,canceled,yemekpay_creditcard,2024-05-05 19:16:04
fvru-vyqf,False,canceled,yemekpay_creditcard,2024-05-05 19:16:09
fuxv-jxfi,False,canceled,yemekpay_creditcard,2024-05-05 19:16:17
mt0w-442o,False,canceled,yemekpay_creditcard,2024-05-05 19:16:27
mlrn-ma2g,False,canceled,yemekpay_creditcard,2024-05-05 19:16:35
bi63-p3gt,False,canceled,yemekpay_creditcard,2024-05-05 19:16:49
om76-3d22,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:16:57
gn00-i0pw,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:16:57
nmfa-omcs,False,canceled,yemekpay_creditcard,2024-05-05 19:16:59
jnqa-vzxh,False,canceled,yemekpay_creditcard,2024-05-05 19:17:00
hekg-bgkz,False,canceled,yemekpay_creditcard,2024-05-05 19:17:01
j119-f3x3,False,canceled,yemekpay_creditcard,2024-05-05 19:17:04
fnyg-rh3q,False,canceled,yemekpay_creditcard,2024-05-05 19:17:05
ynnm-rk9p,False,canceled,yemekpay_creditcard,2024-05-05 19:17:05
xk0q-4mvq,False,canceled,yemekpay_creditcard,2024-05-05 19:17:16
mlrn-bubu,False,canceled,yemekpay_creditcard,2024-05-05 19:17:19
vu8t-nz3r,False,canceled,yemekpay_creditcard,2024-05-05 19:17:19
qzjo-enxl,False,canceled,yemekpay_creditcard,2024-05-05 19:17:26
c4mz-joxg,False,canceled,yemekpay_creditcard,2024-05-05 19:17:27
d3za-gst4,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-05 19:17:27
