reference,transfer_to_source,status,payment_method_code,updated_at
chpn-l21y,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:55
cx90-r160,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:55
daj7-zszx,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:55
rlzk-wmcu,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:55
g22l-i6dz,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:55
qcuc-4dvv,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:55
w04h-w21t,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:55
ra57-w048,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:55
aeci-n1t8,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:55
j8a4-2jsj,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:56
vbf3-y26n,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:56
qoot-0qo0,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:56
vczi-qubm,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:56
xrb2-b92x,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:56
mwcn-cm1s,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:56
ph5y-z8i8,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:56
oivx-f6ir,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:56
et99-n70d,False,canceled,yemekpay_creditcard,2024-05-04 13:40:57
c0gk-qkwk,False,canceled,yemekpay_creditcard,2024-05-04 13:40:57
an3d-pdyp,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:57
e09h-6ma5,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:57
htzw-9tqk,False,canceled,yemekpay_creditcard,2024-05-04 13:40:58
h8et-nq0h,False,canceled,yemekpay_creditcard,2024-05-04 13:40:58
ecoh-5q0c,False,canceled,yemekpay_creditcard,2024-05-04 13:40:58
jpt0-th5c,False,canceled,yemekpay_creditcard,2024-05-04 13:40:58
y8vr-f10w,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:58
li25-4521,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:58
zdbc-2ns4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:58
wt01-uzdi,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:58
n72x-k792,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:58
uxvq-w2hm,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 13:40:58
aa23-pqw1,False,partially_refunded_to_wallet,yemekpay_creditcard,2024-05-04 13:40:58
dcif-mhz0,False,canceled,craftgate_edenred,2024-05-04 13:40:59
cc4u-rop6,False,canceled,yemekpay_creditcard,2024-05-04 13:40:59
ky9n-t1r6,False,canceled,yemekpay_creditcard,2024-05-04 13:40:59
cjx9-m83o,False,canceled,yemekpay_creditcard,2024-05-04 13:40:59
h3og-657m,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:59
j5vz-ax9i,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:59
qswc-5ulp,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:59
bc7w-nbea,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:59
gg3p-fjvt,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:59
i896-1xku,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:59
mvda-vys1,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:59
zsq9-5py7,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:40:59
ivi8-g6eb,False,canceled,craftgate_edenred,2024-05-04 13:41:00
qefq-3d38,False,canceled,yemekpay_creditcard,2024-05-04 13:41:00
rzil-fnvu,False,canceled,yemekpay_creditcard,2024-05-04 13:41:00
bjg1-o2pu,False,canceled,yemekpay_creditcard,2024-05-04 13:41:00
jxt0-lqj8,False,canceled,yemekpay_creditcard,2024-05-04 13:41:00
okoj-g1q5,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:00
t389-e2wj,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:00
qiez-22dw,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:00
irtu-ryw4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:00
v1dv-v21e,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:00
p0fn-ss6i,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:00
b2kj-xcx8,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:00
qlre-4bam,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:00
wlb1-nwvp,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:00
snw8-6hfq,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:00
x2ch-9zf0,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:01
a1c6-1ley,False,canceled,yemekpay_creditcard,2024-05-04 13:41:02
pfhd-jdyg,False,canceled,yemekpay_creditcard,2024-05-04 13:41:02
j2wx-vubs,False,canceled,yemekpay_creditcard,2024-05-04 13:41:02
n4fi-eb9l,False,canceled,yemekpay_creditcard,2024-05-04 13:41:02
d0a9-5tkr,False,canceled,craftgate_edenred,2024-05-04 13:41:03
d3za-tt85,False,canceled,yemekpay_creditcard,2024-05-04 13:41:03
cjl7-231b,False,canceled,yemekpay_creditcard,2024-05-04 13:41:03
cvt1-h4of,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:03
n5ba-3l9f,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:03
lcdr-42o8,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:03
jbbx-k646,False,canceled,yemekpay_creditcard,2024-05-04 13:41:04
wggo-toio,False,canceled,yemekpay_creditcard,2024-05-04 13:41:04
nr9y-tpwk,False,canceled,yemekpay_creditcard,2024-05-04 13:41:04
dqv5-afdp,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:04
lmy5-mile,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:04
tcjg-0mzw,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:04
x26u-x9n6,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:04
hx06-gb26,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:04
aner-by2n,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:04
c0yc-992b,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:04
rd0c-xezy,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:04
bz95-sma1,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:04
k16k-bv4y,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:04
yvsa-ep4d,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:04
l09m-t3jw,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:04
j156-j03m,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:04
k9ju-81wv,False,canceled,yemekpay_creditcard,2024-05-04 13:41:05
v8f5-xcmj,False,canceled,yemekpay_creditcard,2024-05-04 13:41:05
t5vz-5m8e,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:05
t672-6zw0,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:05
sh4q-86gq,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:05
ypm0-p7ao,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:05
cv0q-hqe9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:05
ql3c-rhnf,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:05
nvzm-qdz4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:05
iieu-dv4x,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:05
z18t-ugx5,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:05
lxoc-jvxd,False,canceled,yemekpay_creditcard,2024-05-04 13:41:06
p4cs-xdgz,False,canceled,yemekpay_creditcard,2024-05-04 13:41:06
teki-l4aq,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:06
kl95-8okv,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:06
hyho-x30k,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:06
e4wi-8jcc,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:06
ydv1-piqc,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:06
kkky-uv20,False,canceled,yemekpay_creditcard,2024-05-04 13:41:07
zrkw-aol2,False,canceled,yemekpay_creditcard,2024-05-04 13:41:07
ol3k-oi61,False,canceled,yemekpay_creditcard,2024-05-04 13:41:07
tfd1-dls9,False,canceled,yemekpay_creditcard,2024-05-04 13:41:07
eh5l-06vw,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:07
h57s-cfhl,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:07
o50p-zslt,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:07
m9bx-swyf,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:07
kgls-bxor,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:07
t71i-itrr,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:07
insp-lqli,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:07
qmzl-ujbo,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:07
asec-b758,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:07
ssib-rpv3,False,canceled,yemekpay_creditcard,2024-05-04 13:41:09
mk08-vzri,False,canceled,yemekpay_creditcard,2024-05-04 13:41:09
lxoc-dmr9,False,canceled,yemekpay_creditcard,2024-05-04 13:41:09
sopa-eesz,False,canceled,yemekpay_creditcard,2024-05-04 13:41:09
if37-wyvh,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:09
y195-f6lo,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:09
di1w-iztu,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:09
lht1-kmmz,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:09
ifwq-8nfn,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:09
ak90-ufvq,False,canceled,yemekpay_creditcard,2024-05-04 13:41:10
wjmw-95ex,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:10
mdef-hk85,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:10
ly4y-8fdo,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:10
v25v-mq3k,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:10
aian-ss0p,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:10
z5u0-qui3,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:10
h0dt-c64p,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:10
h02o-c73f,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:10
xfll-bfy2,False,canceled,yemekpay_creditcard,2024-05-04 13:41:11
dkv6-w6y9,False,canceled,yemekpay_creditcard,2024-05-04 13:41:11
j3a6-jcc4,False,canceled,yemekpay_creditcard,2024-05-04 13:41:11
ncox-o0mb,False,canceled,yemekpay_creditcard,2024-05-04 13:41:11
bw4g-8xvu,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:11
ix0v-99xo,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:11
msug-q7z4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:11
jrur-sla4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:11
hn97-8kf9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:11
lqph-53h6,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:11
r1m8-2jlh,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:11
ogp0-h3qa,False,canceled,yemekpay_creditcard,2024-05-04 13:41:12
akf0-anf6,False,canceled,yemekpay_creditcard,2024-05-04 13:41:12
rl7u-hbqm,False,canceled,yemekpay_creditcard,2024-05-04 13:41:12
haxt-vmob,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:12
h7vc-qp9m,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:12
qrq2-yt9j,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:12
l7jl-1tk4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:12
quhj-h8jy,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:12
bh10-hk9t,False,canceled,yemekpay_creditcard,2024-05-04 13:41:13
nu90-oedj,False,canceled,yemekpay_creditcard,2024-05-04 13:41:13
od20-a0bv,False,canceled,yemekpay_creditcard,2024-05-04 13:41:13
tmfj-ffa6,False,canceled,yemekpay_creditcard,2024-05-04 13:41:13
adsa-qwf8,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:13
sudm-sujg,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:13
cy2i-5fqv,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:13
h78d-n07q,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:13
h2ma-jjgx,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:13
ol4e-n8sk,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:13
rhtl-lcie,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:13
a65b-3vmn,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:13
ca8p-ddql,False,canceled,yemekpay_creditcard,2024-05-04 13:41:14
eee8-otd6,False,canceled,yemekpay_creditcard,2024-05-04 13:41:14
rstq-dlnm,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:14
kbo0-hbdl,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:14
q04k-pv7l,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:14
tfsk-68ww,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:14
ky0n-7bp8,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:14
h9oz-cf2h,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:14
wu7h-12jp,False,canceled,yemekpay_creditcard,2024-05-04 13:41:15
iyw4-20f8,False,canceled,yemekpay_creditcard,2024-05-04 13:41:15
t7t5-pap4,False,canceled,yemekpay_creditcard,2024-05-04 13:41:15
f85m-ab6y,False,canceled,yemekpay_creditcard,2024-05-04 13:41:15
qmvi-cp92,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:15
j7sn-xgq5,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:15
j3um-g5lx,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:15
bech-9uf2,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:15
xcv7-eh07,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:15
y72d-j2d0,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:15
wdpx-e4h2,False,canceled,yemekpay_creditcard,2024-05-04 13:41:16
n4fi-b1gx,False,canceled,yemekpay_creditcard,2024-05-04 13:41:16
rp5d-kq42,False,canceled,yemekpay_creditcard,2024-05-04 13:41:16
fcj0-6vu0,False,canceled,yemekpay_creditcard,2024-05-04 13:41:16
hidi-3fk9,False,canceled,yemekpay_creditcard,2024-05-04 13:41:16
p7sm-iioj,False,canceled,yemekpay_creditcard,2024-05-04 13:41:16
sksu-c0ay,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:16
v1ov-37qu,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:16
llw1-cewp,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:16
fmri-vdhs,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:16
g0mz-8yan,False,canceled,craftgate_edenred,2024-05-04 13:41:17
gqfa-xkj6,False,canceled,yemekpay_creditcard,2024-05-04 13:41:17
of8l-tgd9,False,canceled,yemekpay_creditcard,2024-05-04 13:41:17
x4yj-3kbb,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:17
dlg1-4g8d,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:17
jpy0-0kdn,False,canceled,yemekpay_creditcard,2024-05-04 13:41:18
vj49-09mn,False,canceled,craftgate_edenred,2024-05-04 13:41:18
uot8-ij0l,False,canceled,craftgate_edenred,2024-05-04 13:41:18
w5t3-6xbv,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:18
gd3u-xu5h,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:18
t0ck-adzq,False,canceled,yemekpay_creditcard,2024-05-04 13:41:19
e9rv-hd4f,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:19
yj30-hkc7,False,canceled,yemekpay_creditcard,2024-05-04 13:41:20
hm4z-jv1x,False,canceled,yemekpay_creditcard,2024-05-04 13:41:20
wuf0-f62a,False,canceled,yemekpay_creditcard,2024-05-04 13:41:20
mdvy-srp3,False,canceled,yemekpay_creditcard,2024-05-04 13:41:20
xxz9-5blv,False,canceled,yemekpay_creditcard,2024-05-04 13:41:20
qgwu-8kxd,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:20
rejr-214r,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:20
u60o-eeik,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:20
b816-7621,False,canceled,yemekpay_creditcard,2024-05-04 13:41:21
cp7d-3hue,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:21
eh07-panb,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:21
id30-unek,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:21
vaep-r999,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:21
o6ug-fs2y,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:22
sebj-yc24,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:22
yjqv-pdlt,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:22
gwka-8ht9,False,canceled,yemekpay_creditcard,2024-05-04 13:41:23
inns-u5z1,False,canceled,yemekpay_creditcard,2024-05-04 13:41:23
bagf-qob5,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:23
w04h-9jo3,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:23
hn97-31nn,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:23
gbme-7s57,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:23
m5eh-2hgl,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:23
ofhb-ak4o,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:23
pv9o-tt4o,False,canceled,yemekpay_creditcard,2024-05-04 13:41:24
od20-fzkv,False,canceled,yemekpay_creditcard,2024-05-04 13:41:24
ii06-li63,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:24
t5vr-u9ak,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:24
rnjx-twhd,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:24
n7kx-3ld9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:24
i5mp-q7cw,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:24
lzfs-ijf8,False,canceled,craftgate_edenred,2024-05-04 13:41:25
gqfa-6wq1,False,canceled,yemekpay_creditcard,2024-05-04 13:41:25
qdzo-rg56,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:25
be8x-3evn,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:25
etta-oj4g,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:25
siop-42ul,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:25
hmy0-p8d3,False,canceled,yemekpay_creditcard,2024-05-04 13:41:26
e112-vd75,False,canceled,craftgate_edenred,2024-05-04 13:41:26
rshp-u3ad,False,canceled,yemekpay_creditcard,2024-05-04 13:41:26
irna-dj1r,False,canceled,yemekpay_creditcard,2024-05-04 13:41:26
tf3q-cjc6,False,canceled,yemekpay_creditcard,2024-05-04 13:41:26
hh8d-wk2f,False,canceled,yemekpay_creditcard,2024-05-04 13:41:26
f61p-vb96,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:26
aawn-x5nw,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:26
vod0-rddr,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:26
p2w8-jqgk,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:26
lt00-b0iv,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:26
ilnh-ywc7,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:26
iue5-nxz5,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:26
arcc-vl2t,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:26
eg36-birg,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:26
hd6v-9g00,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:27
ltbi-k2lr,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:27
rog5-qs2j,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:27
oty6-5cj9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:27
gjgv-hbty,False,canceled,yemekpay_creditcard,2024-05-04 13:41:28
fa3d-giia,False,canceled,yemekpay_creditcard,2024-05-04 13:41:28
ogi5-sd55,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:28
tfd1-a6sz,False,canceled,yemekpay_creditcard,2024-05-04 13:41:29
doop-pwv0,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:29
fezg-la83,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:29
k3rg-fyek,False,canceled,yemekpay_creditcard,2024-05-04 13:41:30
v1nz-ox9c,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:30
ntvj-qh5w,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:30
mkfy-08bu,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 13:41:30
