reference,transfer_to_source,status,payment_method_code,updated_at
zzhk-lipj,True,canceled,yemekpay_creditcard,2024-05-04 15:12:25
qbi9-axev,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:12:27
ui5o-n4a4,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:12:27
m4ut-qvc4,True,canceled,yemekpay_creditcard,2024-05-04 15:12:34
popy-9rn9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:12:40
zv2x-0e7g,True,canceled,yemekpay_creditcard,2024-05-04 15:12:43
b8hk-at8s,True,canceled,yemekpay_creditcard,2024-05-04 15:12:45
krln-hqsn,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:12:50
zh3w-3m8l,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:12:51
qhji-7n3x,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:12:57
t7nt-gyju,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:12:57
uslu-430h,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:13:03
jxz2-sq7o,True,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:13:08
zwwo-7nvo,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:13:12
gqqg-0t6l,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:13:13
hvdd-7i90,True,canceled,yemekpay_creditcard,2024-05-04 15:13:15
p1jx-vuv1,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:13:15
wj8l-ggeg,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:13:19
yb98-m0ks,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:13:20
hd5t-soel,False,canceled_to_wallet,balance,2024-05-04 15:13:20
pdhj-wi06,False,partially_refunded_to_wallet,yemekpay_creditcard,2024-05-04 15:13:27
e084-vmgs,True,canceled,yemekpay_creditcard,2024-05-04 15:13:34
n34q-tz9l,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:13:38
qknb-r45n,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:13:39
t6it-3sil,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:13:42
d8wv-19ew,True,canceled,yemekpay_creditcard,2024-05-04 15:13:43
iasu-fjtf,True,canceled,yemekpay_creditcard,2024-05-04 15:13:44
g1e8-df8p,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:13:44
g9ai-iqsf,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:13:44
nkku-zmwx,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:13:44
og50-c0mr,True,canceled,yemekpay_creditcard,2024-05-04 15:13:52
gxaj-oenz,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:13:57
xe9o-hft5,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:13:57
yw6a-zeet,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:00
ppqb-1781,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:00
elei-kwgm,False,canceled,yemekpay_creditcard,2024-05-04 15:14:03
gpv5-fuil,False,canceled,balance,2024-05-04 15:14:10
vj0c-g3hs,False,canceled,yemekpay_creditcard,2024-05-04 15:14:14
baka-hugk,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:16
hj32-a4hz,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:18
tvua-lquk,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:18
hmmw-ftfy,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:20
ug6h-bnp8,True,canceled,yemekpay_creditcard,2024-05-04 15:14:22
ylhl-s5b8,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:14:27
rw5a-yqd5,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:14:27
rnmn-0rwz,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:14:27
x5b8-supd,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:33
p2fx-4foy,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:36
d5lr-tgje,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:37
qyaf-ugga,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:39
m9ol-2m2p,False,canceled_to_wallet,balance,2024-05-04 15:14:39
o9xy-iaao,True,canceled,yemekpay_creditcard,2024-05-04 15:14:41
kiar-38wd,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:45
qtdw-n7rl,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:45
zhiw-940e,True,canceled,yemekpay_creditcard,2024-05-04 15:14:46
qtov-qyrn,True,canceled,yemekpay_creditcard,2024-05-04 15:14:48
tnsz-2nrs,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:51
p3m3-meeo,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:51
tpi5-butc,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:51
rtwb-29xq,True,canceled,yemekpay_creditcard,2024-05-04 15:14:53
zmfd-6wa4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:14:56
khlm-5kar,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:01
yejs-tviu,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:01
gxaj-xdhf,False,canceled,yemekpay_creditcard,2024-05-04 15:15:03
rpuf-z10j,False,canceled,craftgate_edenred,2024-05-04 15:15:07
ecmh-swy7,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:12
s5q4-jxrf,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:19
n4fu-yn5r,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:20
owph-h6m4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:21
zxhc-k7s4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:21
ly4y-ys8g,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:23
d338-w4k6,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:23
hr9i-rx7k,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:25
kqfe-py2z,False,canceled,yemekpay_creditcard,2024-05-04 15:15:26
wzr9-x0v9,False,canceled,yemekpay_creditcard,2024-05-04 15:15:26
go0b-sh9q,False,canceled,yemekpay_creditcard,2024-05-04 15:15:27
to0u-ld6k,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:27
ogp0-0jix,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:15:27
wffm-ds3c,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:15:27
p7sm-ad7z,False,canceled,yemekpay_creditcard,2024-05-04 15:15:28
wcrd-q11x,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:28
nsis-d8u3,False,canceled,yemekpay_creditcard,2024-05-04 15:15:29
w8br-c5pp,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:29
jpqo-fj5g,False,canceled,yemekpay_creditcard,2024-05-04 15:15:30
ao6h-epi7,False,canceled,yemekpay_creditcard,2024-05-04 15:15:30
q37x-lrtv,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:30
vhen-q5vd,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:31
t7ce-6xcf,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:31
mp6s-04e9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:31
bvg0-bwcr,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:32
bmbl-2myx,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:33
smd6-i6c4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:34
ff10-fnlw,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:34
k67d-dl8z,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:35
q88l-9tg2,False,canceled,yemekpay_creditcard,2024-05-04 15:15:37
s8w6-459e,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:39
i5ux-8617,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:39
ajil-pa5d,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:39
buby-q9ep,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:39
mdvb-j2bo,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:39
mhbq-qd3f,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:39
th7x-0bw9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:40
dqw2-1vhy,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:41
f0o7-2wnv,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:42
kzkb-2bc0,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:43
vyk5-8qbg,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:43
kf9v-zuwm,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:44
eku4-09rx,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:44
rain-9cqi,False,canceled,yemekpay_creditcard,2024-05-04 15:15:45
pakz-3ld3,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:45
oezi-4cm7,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:45
lw4g-743b,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:45
yf2u-o2m2,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:49
kedv-30hq,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:49
w8ee-1x4t,False,canceled,yemekpay_creditcard,2024-05-04 15:15:50
w71r-6huy,False,canceled,yemekpay_creditcard,2024-05-04 15:15:50
wavg-ypju,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:51
gy83-a527,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:52
godc-ddi4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:56
emif-84dy,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:56
nu90-6yuu,False,canceled,yemekpay_creditcard,2024-05-04 15:15:57
ynki-2oy6,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:15:57
cj4r-wuec,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:15:57
xf77-btwc,False,canceled,yemekpay_creditcard,2024-05-04 15:15:58
ns6a-dr5y,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:15:59
ssxh-rbpg,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:00
i2o9-atch,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:00
u7il-c4yb,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:01
t8vy-8vdc,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:03
m2q9-eq0a,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:03
orgc-osa9,True,canceled,yemekpay_creditcard,2024-05-04 15:16:05
yglf-jscv,False,canceled,yemekpay_creditcard,2024-05-04 15:16:07
cjl7-5q3y,False,canceled,yemekpay_creditcard,2024-05-04 15:16:07
i9tz-l9cv,False,canceled,yemekpay_creditcard,2024-05-04 15:16:07
wz8g-ian9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:07
e5q7-54qb,False,canceled,yemekpay_creditcard,2024-05-04 15:16:10
ggyt-4nk3,False,canceled,yemekpay_creditcard,2024-05-04 15:16:10
pq8r-z88o,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:11
w4g1-bffe,False,canceled,yemekpay_creditcard,2024-05-04 15:16:12
h39s-pr29,False,canceled,yemekpay_creditcard,2024-05-04 15:16:12
e3aj-u4tp,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:12
uzmk-lond,False,canceled,yemekpay_creditcard,2024-05-04 15:16:13
q5no-yttl,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:14
k35x-cig1,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:14
ex68-pnow,True,canceled,yemekpay_creditcard,2024-05-04 15:16:15
wpbt-bcd6,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:15
vydz-assy,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:16
xmdq-orkt,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:16
ivlv-j7ec,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:16
pjc5-9s6y,True,canceled,yemekpay_creditcard,2024-05-04 15:16:17
dy2c-noy9,False,canceled,yemekpay_creditcard,2024-05-04 15:16:17
q1s6-jfqe,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:17
caiv-qto4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:17
rnbz-ikgd,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:18
ij9d-vcix,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:23
opdd-e1bb,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:23
zed4-czwi,False,canceled,yemekpay_creditcard,2024-05-04 15:16:24
cdh8-dtqa,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:26
j2wx-flpy,False,canceled,yemekpay_creditcard,2024-05-04 15:16:27
wjo2-snhf,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:27
rqj8-p0nc,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:27
k1xf-wqf5,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:27
wkd6-wtcd,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:27
o04o-j38k,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:27
kkx7-4s4a,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:27
m0q1-jenx,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:27
dz9i-cn1j,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:27
myqb-jj6w,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:27
qv3w-ebk8,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:27
jnvy-1a98,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:27
xn6t-54jj,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:28
rwyn-qje4,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:30
jovc-4jtx,True,canceled,yemekpay_creditcard,2024-05-04 15:16:34
h7yb-ku5d,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:35
m3ie-ucvn,False,canceled,yemekpay_creditcard,2024-05-04 15:16:36
w59b-8i3j,True,canceled,yemekpay_creditcard,2024-05-04 15:16:42
wavg-su8z,True,canceled,yemekpay_creditcard,2024-05-04 15:16:43
p2ga-nuu2,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:51
vb2r-prla,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:53
puk2-few3,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:56
ybql-zgqb,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:16:57
nljc-c9e5,True,canceled,yemekpay_creditcard,2024-05-04 15:16:58
luyz-f7pz,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:16:59
lo5l-el5g,False,canceled,yemekpay_creditcard,2024-05-04 15:17:01
a7t7-zcqn,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:17:01
iuf4-nb31,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:17:03
lmy5-u1y5,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:17:04
fyyr-36nt,False,canceled,craftgate_edenred,2024-05-04 15:17:18
azid-1ifc,True,canceled,yemekpay_creditcard,2024-05-04 15:17:24
enlz-e9w7,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:17:27
caqp-bzq7,False,canceled,yemekpay_creditcard,2024-05-04 15:17:28
c1tq-exn9,True,canceled,yemekpay_creditcard,2024-05-04 15:17:30
r8q9-oqdb,False,canceled,balance,2024-05-04 15:17:30
oge8-2v8t,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:17:35
o9pp-sjvr,True,canceled,yemekpay_creditcard,2024-05-04 15:17:43
k0jo-6dbt,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:17:48
ea1e-v8f8,False,canceled,yemekpay_creditcard,2024-05-04 15:17:51
c5ff-0x6m,True,canceled,yemekpay_creditcard,2024-05-04 15:17:53
kho7-3r1w,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:17:57
uh2v-5ax3,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:17:57
eqr5-h0mw,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:17:57
nz0x-dgtm,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:17:59
yji9-ajlw,True,canceled,yemekpay_creditcard,2024-05-04 15:18:04
kn7z-axmu,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:18:07
incm-335m,False,canceled_to_wallet,balance,2024-05-04 15:18:10
r3zh-2gex,True,canceled,yemekpay_creditcard,2024-05-04 15:18:11
p7sm-z6yv,False,canceled,yemekpay_creditcard,2024-05-04 15:18:12
aj36-jf9l,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:18:15
i3gh-bexr,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:18:16
x2l1-n4ug,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:18:19
qqz8-ywrd,True,canceled,yemekpay_creditcard,2024-05-04 15:18:20
kek0-v9lq,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:18:20
zq4t-mp9c,False,canceled,yemekpay_creditcard,2024-05-04 15:18:27
nfkx-zzqv,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:18:27
y7xb-vxbc,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:18:27
jmue-jrxn,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:18:33
il68-ft8m,False,canceled,yemekpay_creditcard,2024-05-04 15:18:34
fw9n-ihhg,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:18:41
kwgd-j9y7,False,canceled,yemekpay_creditcard,2024-05-04 15:18:46
r8q9-uugs,True,canceled,yemekpay_creditcard,2024-05-04 15:18:48
hj9t-kiud,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:18:49
y4no-gbvo,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:18:50
d8z2-dqek,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:18:53
yglf-05zl,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:18:57
tkyk-gccr,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:18:57
qn4t-glz6,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:18:57
x41j-qko4,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:18:57
dv4g-1dpn,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:18:58
qqr2-8kox,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:19:02
kl93-of1q,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:19:03
z8ej-t8af,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:19:04
u80x-cm4g,True,canceled,yemekpay_creditcard,2024-05-04 15:19:12
z4oo-pht7,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:19:15
gbz1-xuyq,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:19:16
np28-sc9y,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:19:27
ics6-5ka9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:19:39
gc9s-8j3v,False,canceled,yemekpay_creditcard,2024-05-04 15:19:41
p2js-6abn,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:19:41
gxaj-4ri9,False,canceled,yemekpay_creditcard,2024-05-04 15:19:44
iat6-zyfp,True,canceled,yemekpay_creditcard,2024-05-04 15:19:46
mtty-d0n2,True,canceled,yemekpay_creditcard,2024-05-04 15:19:51
l2z5-lxvz,False,canceled,yemekpay_creditcard,2024-05-04 15:19:56
g708-36kv,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:19:57
dsox-coua,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-04 15:19:57
c8oj-q4vx,False,partially_refunded_to_wallet,yemekpay_creditcard,2024-05-04 15:19:57
earl-mntr,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:01
oqtf-kefa,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:15
s1ta-3ail,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:15
uaoo-8fq3,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:16
c0dm-9kp5,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:16
iniv-bxfn,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:17
t3x8-hzqm,False,canceled,craftgate_edenred,2024-05-04 15:20:18
uwl6-rg48,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:18
i2lm-1zap,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:18
ej20-keet,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:18
tmfj-sb64,False,canceled,yemekpay_creditcard,2024-05-04 15:20:19
ayqb-oaxo,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:19
lr3e-p146,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:19
h7s8-x1p3,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:21
zrkh-b2aj,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:21
hnii-mi48,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:21
j3a6-5ww6,False,canceled,yemekpay_creditcard,2024-05-04 15:20:22
tk3r-uoyo,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:22
bvc2-pwiv,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:23
uv55-4tu5,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:23
j3a6-9gg2,False,canceled,yemekpay_creditcard,2024-05-04 15:20:24
lhk6-lc99,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:24
az0i-2byd,False,canceled,yemekpay_creditcard,2024-05-04 15:20:25
e2a4-5jrg,False,canceled,yemekpay_creditcard,2024-05-04 15:20:25
ca8p-ftzp,False,canceled,yemekpay_creditcard,2024-05-04 15:20:25
snqb-q5ih,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:25
kixg-4o4w,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:25
oalv-gdq9,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:25
dv4j-5fqy,False,canceled,yemekpay_creditcard,2024-05-04 15:20:26
us0a-p917,False,canceled_to_wallet,yemekpay_creditcard,2024-05-04 15:20:26
nww5-cm1t,False,canceled,yemekpay_creditcard,2024-05-04 15:20:27
