reference,transfer_to_source,status,payment_method_code,updated_at
oudc-jmot,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 19:53:57
guq5-ft0w,False,canceled,yemekpay_creditcard,2024-05-06 19:54:58
qelb-aloa,False,canceled,yemekpay_creditcard,2024-05-06 19:56:00
uaz7-m9tl,False,canceled_to_wallet,yemekpay_creditcard,2024-05-06 19:57:39
keuf-o960,False,canceled,yemekpay_creditcard,2024-05-06 19:58:16
hewy-vb9l,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 19:59:27
hyss-koy4,False,canceled,yemekpay_creditcard,2024-05-06 19:59:30
j9k5-7pj0,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:01:27
sirx-gm4z,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:02:57
pyyf-3ft1,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:05:57
folv-ub4d,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:06:27
js0k-rhho,False,canceled,yemekpay_creditcard,2024-05-06 20:06:38
dd1b-l29j,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:10:27
d5xp-xbr8,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:12:27
apal-vqb5,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:18:27
w4yw-m9gb,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:18:27
h94q-2k3a,False,canceled,yemekpay_creditcard,2024-05-06 20:20:15
f3qb-8n9i,False,canceled,yemekpay_creditcard,2024-05-06 20:20:21
b038-rlrs,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:21:27
f44u-45sc,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:26:27
trb7-tg0f,False,partially_refunded_to_source,craftgate_edenred,2024-05-06 20:29:27
h9rs-a3l3,False,canceled,yemekpay_creditcard,2024-05-06 20:30:53
lnvm-pk8v,False,canceled,yemekpay_creditcard,2024-05-06 20:31:15
fz1b-mkqk,False,canceled,yemekpay_creditcard,2024-05-06 20:31:25
i63a-ie2i,False,canceled_to_wallet,yemekpay_creditcard,2024-05-06 20:37:07
rvod-cwte,False,canceled,yemekpay_creditcard,2024-05-06 20:38:09
kioo-20m4,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:38:57
fssv-h0mo,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:41:27
v9s7-y9oq,False,canceled,yemekpay_creditcard,2024-05-06 20:43:05
jhq7-y2pg,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:43:27
iyjq-3x1h,False,canceled,yemekpay_creditcard,2024-05-06 20:44:14
b5ph-zin0,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:46:27
fxoz-3wg9,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:49:27
folv-mctg,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:49:57
pnoz-ip7u,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:54:57
j19c-31aa,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 20:56:57
a82n-idkb,False,canceled,yemekpay_creditcard,2024-05-06 21:05:20
zsp4-trbn,False,canceled,yemekpay_creditcard,2024-05-06 21:17:53
oudc-wk5o,False,canceled,yemekpay_creditcard,2024-05-06 21:48:07
e4wi-g5jh,False,canceled,yemekpay_creditcard,2024-05-06 22:10:37
hnsf-49tp,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-06 22:37:07
pa0i-06sm,False,canceled,yemekpay_creditcard,2024-05-06 23:10:37
tujt-8uym,False,canceled,yemekpay_creditcard,2024-05-07 00:43:12
oct1-xn7i,False,canceled,yemekpay_creditcard,2024-05-07 00:50:48
bqsk-b8h2,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-07 02:00:36
t1k5-tmt1,False,canceled,yemekpay_creditcard,2024-05-07 03:46:01
hu44-ojgg,False,canceled,yemekpay_creditcard,2024-05-07 04:30:52
b3e4-t88d,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 04:55:36
l1tz-l2wr,False,canceled,yemekpay_creditcard,2024-05-07 05:06:25
n72x-4p4f,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 05:06:57
t4ng-zya7,False,canceled,yemekpay_creditcard,2024-05-07 05:08:57
f6pg-ve0e,False,canceled,yemekpay_creditcard,2024-05-07 05:09:22
k3dd-yk29,False,canceled,yemekpay_creditcard,2024-05-07 05:10:28
qg8g-eho5,False,canceled,yemekpay_creditcard,2024-05-07 05:11:07
lbkq-v544,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 05:14:49
y17q-c1pq,False,canceled,yemekpay_creditcard,2024-05-07 05:16:00
xbbm-sbf4,False,canceled,yemekpay_creditcard,2024-05-07 05:17:10
en16-kzqy,False,canceled,yemekpay_creditcard,2024-05-07 05:18:12
gzti-fl0i,False,canceled,yemekpay_creditcard,2024-05-07 05:19:22
xztm-kc23,False,canceled,yemekpay_creditcard,2024-05-07 05:19:48
o9rr-qyri,False,canceled,yemekpay_creditcard,2024-05-07 05:22:54
e6su-c4tb,False,canceled,yemekpay_creditcard,2024-05-07 05:25:21
r17k-md4t,False,canceled,yemekpay_creditcard,2024-05-07 05:26:08
xlvh-kv9b,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 05:26:38
j81h-r6kw,False,canceled,yemekpay_creditcard,2024-05-07 05:28:39
n35x-1oga,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 05:28:43
mo3r-p0hx,False,canceled,yemekpay_creditcard,2024-05-07 05:29:25
vuj8-fpbu,False,canceled,yemekpay_creditcard,2024-05-07 05:29:56
x0gt-zfxf,False,canceled,yemekpay_creditcard,2024-05-07 05:30:28
utsy-8rq8,False,canceled,yemekpay_creditcard,2024-05-07 05:33:00
wiay-k28b,False,canceled,yemekpay_creditcard,2024-05-07 05:35:20
w5ck-1t3l,False,canceled,yemekpay_creditcard,2024-05-07 05:37:45
no5l-98fu,False,canceled,yemekpay_creditcard,2024-05-07 05:38:12
no5l-j9jr,False,canceled,cash,2024-05-07 05:38:17
r7zw-0dbk,False,canceled,yemekpay_creditcard,2024-05-07 05:39:30
livq-m3no,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 05:43:04
q7px-26d3,False,canceled,yemekpay_creditcard,2024-05-07 05:43:32
r3qd-gf5i,False,canceled,yemekpay_creditcard,2024-05-07 05:45:33
khrr-t291,False,canceled,yemekpay_creditcard,2024-05-07 05:45:34
mm6e-oxcv,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 05:46:16
yoi0-6cfo,False,canceled,yemekpay_creditcard,2024-05-07 05:47:22
mnxs-3u8q,False,canceled,yemekpay_creditcard,2024-05-07 05:47:51
mpqp-r5g8,False,canceled,yemekpay_creditcard,2024-05-07 05:51:21
pwht-tfcg,False,canceled,yemekpay_creditcard,2024-05-07 05:53:26
sh9u-d6jt,False,canceled,yemekpay_creditcard,2024-05-07 05:53:53
wed5-4g64,False,canceled,yemekpay_creditcard,2024-05-07 05:54:39
u7fk-thy9,False,canceled,yemekpay_creditcard,2024-05-07 05:55:25
u7fk-yk8y,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 05:55:41
d1z8-0vyb,False,canceled,yemekpay_creditcard,2024-05-07 05:55:59
uxla-uqno,False,canceled,cash,2024-05-07 05:56:37
m27w-9loj,False,canceled,yemekpay_creditcard,2024-05-07 05:59:57
a0n2-bmas,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-07 06:00:27
nedw-yukp,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 06:00:33
rpe8-ubds,False,canceled,yemekpay_creditcard,2024-05-07 06:04:13
i0ws-vep2,False,canceled,yemekpay_creditcard,2024-05-07 06:06:01
xl9d-bafx,False,canceled,yemekpay_creditcard,2024-05-07 06:07:18
w8cj-66yq,False,canceled,yemekpay_creditcard,2024-05-07 06:07:56
wz8g-rhr2,False,canceled,yemekpay_creditcard,2024-05-07 06:09:18
xsm0-n1pp,False,canceled,yemekpay_creditcard,2024-05-07 06:11:21
angs-x20b,False,canceled,yemekpay_creditcard,2024-05-07 06:12:12
wuiw-0jk9,False,canceled,yemekpay_creditcard,2024-05-07 06:13:29
myse-8hmk,False,canceled,yemekpay_creditcard,2024-05-07 06:15:59
kkx7-vfj3,False,canceled,yemekpay_creditcard,2024-05-07 06:16:16
okpl-5ex4,False,canceled,yemekpay_creditcard,2024-05-07 06:16:53
khh5-gwfc,False,canceled,yemekpay_creditcard,2024-05-07 06:18:51
l9y5-cisu,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 06:19:07
ppbi-2fbe,False,canceled,yemekpay_creditcard,2024-05-07 06:19:23
om21-6ssq,False,canceled,yemekpay_creditcard,2024-05-07 06:22:10
dwvv-gfsn,False,canceled,yemekpay_creditcard,2024-05-07 06:22:26
x0nx-6lfh,False,canceled,yemekpay_creditcard,2024-05-07 06:23:06
x0nx-ut0j,False,canceled,yemekpay_creditcard,2024-05-07 06:23:18
epan-u5y1,False,canceled,yemekpay_creditcard,2024-05-07 06:23:49
bobu-2nf0,False,canceled,yemekpay_creditcard,2024-05-07 06:24:26
v9nh-aumx,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 06:27:31
lprb-12bb,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 06:28:29
eslr-n6l5,False,canceled,yemekpay_creditcard,2024-05-07 06:29:26
basa-pksf,False,canceled,yemekpay_creditcard,2024-05-07 06:29:51
dcjc-uvkm,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 06:30:54
ftk8-safr,False,canceled,yemekpay_creditcard,2024-05-07 06:31:53
i6gt-zehb,False,canceled,yemekpay_creditcard,2024-05-07 06:32:05
pk9n-9775,False,canceled,yemekpay_creditcard,2024-05-07 06:32:55
p5px-npkt,False,canceled,yemekpay_creditcard,2024-05-07 06:32:57
t394-gaqd,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 06:33:52
f4qi-586s,False,canceled,yemekpay_creditcard,2024-05-07 06:39:04
p7op-k4wa,False,canceled,yemekpay_creditcard,2024-05-07 06:39:33
l487-9h5i,False,canceled,yemekpay_creditcard,2024-05-07 06:40:57
jn99-6poy,False,canceled,yemekpay_creditcard,2024-05-07 06:42:55
edam-ol7d,False,canceled,yemekpay_creditcard,2024-05-07 06:43:36
jqe9-d9q4,False,canceled,yemekpay_creditcard,2024-05-07 06:45:17
nxtu-zebi,False,canceled,yemekpay_creditcard,2024-05-07 06:45:20
t2nm-rgex,False,canceled,yemekpay_creditcard,2024-05-07 06:46:51
ecw6-9lmi,False,canceled,yemekpay_creditcard,2024-05-07 06:46:53
v8kn-xlh1,False,canceled,yemekpay_creditcard,2024-05-07 06:47:41
mw5x-wioh,False,canceled,yemekpay_creditcard,2024-05-07 06:49:20
a6tt-lmwl,False,canceled,yemekpay_creditcard,2024-05-07 06:50:46
y6es-zl2o,False,canceled,yemekpay_creditcard,2024-05-07 06:55:01
h0g5-xw86,False,canceled,yemekpay_creditcard,2024-05-07 06:55:40
zh66-kxg1,False,canceled,yemekpay_creditcard,2024-05-07 06:56:15
i7ig-iyg8,False,canceled,yemekpay_creditcard,2024-05-07 06:58:12
u9bj-2dp5,False,canceled,yemekpay_creditcard,2024-05-07 06:58:25
nsm3-xr5i,False,canceled,yemekpay_creditcard,2024-05-07 06:58:51
cjyq-rqx7,False,canceled,yemekpay_creditcard,2024-05-07 06:59:17
emif-m9db,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 06:59:42
aqsd-0rwp,False,canceled,yemekpay_creditcard,2024-05-07 07:00:07
ipo3-dk49,False,canceled,yemekpay_creditcard,2024-05-07 07:00:52
z3u1-9jj1,False,canceled,yemekpay_creditcard,2024-05-07 07:02:16
bc6k-v2l9,False,canceled,yemekpay_creditcard,2024-05-07 07:02:59
k9ju-2h0j,False,canceled,yemekpay_creditcard,2024-05-07 07:03:41
wuf0-inhi,False,canceled,yemekpay_creditcard,2024-05-07 07:04:12
n0rd-o5g7,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 07:04:50
jwum-t8vl,False,canceled,yemekpay_creditcard,2024-05-07 07:05:25
ilm5-3fut,False,canceled,yemekpay_creditcard,2024-05-07 07:06:06
q1i6-7zb1,False,canceled,yemekpay_creditcard,2024-05-07 07:06:09
c83o-thg0,False,canceled,yemekpay_creditcard,2024-05-07 07:06:14
wixz-keu3,False,canceled,yemekpay_creditcard,2024-05-07 07:06:28
ajv9-ehwx,False,canceled,yemekpay_creditcard,2024-05-07 07:06:42
cu9x-pgpa,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-07 07:07:27
ay55-n9w3,False,canceled,yemekpay_creditcard,2024-05-07 07:07:39
i5hf-hc2w,False,canceled,yemekpay_creditcard,2024-05-07 07:07:53
ip6t-qu69,False,canceled,yemekpay_creditcard,2024-05-07 07:08:05
q5if-ed5e,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 07:08:40
l4v0-uxw7,False,canceled,yemekpay_creditcard,2024-05-07 07:08:45
i2ig-5fux,False,canceled,yemekpay_creditcard,2024-05-07 07:09:41
om76-m9sr,False,canceled,yemekpay_creditcard,2024-05-07 07:09:56
nexb-4wam,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-07 07:10:57
p1un-brpx,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 07:11:05
pgeh-5s80,False,canceled,yemekpay_creditcard,2024-05-07 07:11:48
jzy3-u3z8,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 07:11:58
xdrg-wat3,False,canceled,yemekpay_creditcard,2024-05-07 07:12:41
lt00-30pz,False,canceled,yemekpay_creditcard,2024-05-07 07:13:06
j1vh-jgez,False,canceled,yemekpay_creditcard,2024-05-07 07:13:10
u9gq-cnhs,False,canceled,yemekpay_creditcard,2024-05-07 07:13:22
w69k-vx6k,False,canceled,yemekpay_creditcard,2024-05-07 07:15:04
ftat-2xcb,False,canceled,yemekpay_creditcard,2024-05-07 07:15:04
qyvf-vra7,False,canceled,yemekpay_creditcard,2024-05-07 07:15:11
pgvm-if3d,False,canceled,yemekpay_creditcard,2024-05-07 07:15:22
qyvf-uxcw,False,canceled,yemekpay_creditcard,2024-05-07 07:15:24
xmcx-hotw,False,canceled,yemekpay_creditcard,2024-05-07 07:15:56
gpv5-1h0d,False,canceled,yemekpay_creditcard,2024-05-07 07:16:56
yyv0-gtuu,False,canceled,yemekpay_creditcard,2024-05-07 07:17:15
n1of-0735,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-07 07:17:27
kt9n-fa90,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-07 07:17:57
ue4u-b8el,False,canceled,yemekpay_creditcard,2024-05-07 07:19:03
chf0-l5ps,False,canceled,yemekpay_creditcard,2024-05-07 07:19:18
m9ys-kf2m,False,canceled,yemekpay_creditcard,2024-05-07 07:19:20
mwcn-0hxu,False,canceled,yemekpay_creditcard,2024-05-07 07:19:50
iz2p-arri,False,canceled,yemekpay_creditcard,2024-05-07 07:19:57
mf92-wbux,False,canceled,yemekpay_creditcard,2024-05-07 07:21:10
vx79-9q65,False,canceled,yemekpay_creditcard,2024-05-07 07:21:22
v381-5fh6,False,canceled,yemekpay_creditcard,2024-05-07 07:22:13
b34z-ejbp,False,canceled,yemekpay_creditcard,2024-05-07 07:22:49
lxb0-mib8,False,canceled,yemekpay_creditcard,2024-05-07 07:23:02
lxb0-zhnf,False,canceled,yemekpay_creditcard,2024-05-07 07:23:05
x6lk-36s7,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 07:23:22
bgcn-65sl,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 07:24:09
ivpc-u7es,False,canceled,yemekpay_creditcard,2024-05-07 07:24:16
wmv1-vhwm,False,canceled,yemekpay_creditcard,2024-05-07 07:24:24
qt7v-6y0e,False,canceled,yemekpay_creditcard,2024-05-07 07:24:41
aaud-071t,False,canceled,yemekpay_creditcard,2024-05-07 07:24:42
wtkg-gx26,False,canceled,yemekpay_creditcard,2024-05-07 07:25:44
xezm-jvxa,False,canceled,yemekpay_creditcard,2024-05-07 07:25:56
v532-y9gh,False,canceled,yemekpay_creditcard,2024-05-07 07:26:24
xjgj-k4nt,False,canceled,yemekpay_creditcard,2024-05-07 07:26:24
qxz7-duej,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 07:26:32
ykxs-drqb,False,canceled,yemekpay_creditcard,2024-05-07 07:27:01
moam-sejq,False,canceled,yemekpay_creditcard,2024-05-07 07:28:20
irna-17ka,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 07:28:30
s266-aq68,False,canceled,yemekpay_creditcard,2024-05-07 07:28:48
wgy0-eoyg,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-07 07:28:57
b5tn-0dir,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 07:29:36
w7hs-osqh,False,canceled,yemekpay_creditcard,2024-05-07 07:29:40
kv64-wjvt,False,canceled,yemekpay_creditcard,2024-05-07 07:30:05
y0n2-c2bz,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-07 07:31:57
z1sg-3gv3,False,canceled,yemekpay_creditcard,2024-05-07 07:33:28
hewy-nmpt,False,canceled,yemekpay_creditcard,2024-05-07 07:33:55
ocam-nlz8,False,canceled,yemekpay_creditcard,2024-05-07 07:34:40
wq5w-11ez,False,canceled,yemekpay_creditcard,2024-05-07 07:35:02
hre3-cyi6,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-07 07:38:57
avvl-cj55,False,canceled,yemekpay_creditcard,2024-05-07 07:39:18
r579-w8ox,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-07 07:39:57
meu4-4g1o,False,canceled,yemekpay_creditcard,2024-05-07 07:39:59
ziz7-ppdr,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-07 07:40:27
lkh2-13hj,False,canceled,yemekpay_creditcard,2024-05-07 07:41:03
uxtv-arzl,False,canceled,yemekpay_creditcard,2024-05-07 07:41:29
njav-gwdi,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-07 07:41:57
pv9o-swjj,False,canceled,yemekpay_creditcard,2024-05-07 07:41:58
kixg-eg44,False,canceled,yemekpay_creditcard,2024-05-07 07:43:03
xune-w19t,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 07:43:23
qmzx-7nsl,False,canceled,yemekpay_creditcard,2024-05-07 07:44:21
fkwq-4zcs,False,canceled,yemekpay_creditcard,2024-05-07 07:46:20
b5gu-xa1d,False,canceled,yemekpay_creditcard,2024-05-07 07:46:24
r1s9-ut3z,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 07:46:52
wpda-j6r8,False,canceled,yemekpay_creditcard,2024-05-07 07:47:30
wpda-9ous,False,canceled,yemekpay_creditcard,2024-05-07 07:47:32
w72c-z1dc,False,canceled,yemekpay_creditcard,2024-05-07 07:48:09
zxa0-rz7g,False,canceled_to_wallet,yemekpay_creditcard,2024-05-07 07:49:04
wz8g-n00s,False,canceled,yemekpay_creditcard,2024-05-07 07:49:15
h73f-fdfz,False,canceled,yemekpay_creditcard,2024-05-07 07:49:48
ad8p-qszs,False,canceled,yemekpay_creditcard,2024-05-07 07:50:24
k0bp-liye,False,canceled,yemekpay_creditcard,2024-05-07 07:50:38
lkh2-c7qf,False,canceled,yemekpay_creditcard,2024-05-07 07:50:55
sgwj-rq6n,False,partially_refunded_to_source,yemekpay_creditcard,2024-05-07 07:50:57
u8c4-b52u,False,canceled,yemekpay_creditcard,2024-05-07 07:51:06
